page_number,page_width,page_height,shape_type,x0,x1,top,bottom,width,height,is_filled,is_stroked,fill_color_rgb,fill_color_hex,stroke_color_rgb,is_timeline_candidate
3,594.95996,841.91998,rect,472.13556528768396,473.1509105893779,110.67263558064008,141.13299463145847,1.0153453016939125,30.460359050818397,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,498.02687048087955,499.04221578257346,110.67263558064008,141.13299463145847,1.0153453016939125,30.460359050818397,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,523.9181756740751,575.7007860604663,110.67263558064008,141.13299463145847,51.782610386391184,30.460359050818397,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
3,594.95996,841.91998,rect,523.9181756740751,524.933520975769,110.67263558064008,141.13299463145847,1.0153453016939693,30.460359050818397,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,549.8094808672706,550.8248261689646,110.67263558064008,141.13299463145847,1.0153453016939693,30.460359050818397,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,92.3964224541489,115.74936439310962,142.14833993315244,172.6086989839706,23.35294193896071,30.46035905081817,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
3,594.95996,841.91998,rect,92.3964224541489,93.41176775584285,142.14833993315244,172.6086989839706,1.0153453016939409,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,115.74936439310962,161.43990296933708,142.14833993315244,172.6086989839706,45.69053857622747,30.46035905081817,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
3,594.95996,841.91998,rect,115.74936439310962,116.76470969480356,142.14833993315244,172.6086989839706,1.0153453016939409,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,161.43990296933708,213.22251335572824,142.14833993315244,172.6086989839706,51.782610386391156,30.46035905081817,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
3,594.95996,841.91998,rect,161.43990296933708,162.45524827103105,142.14833993315244,172.6086989839706,1.0153453016939693,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,187.33120816253268,188.34655346422662,142.14833993315244,172.6086989839706,1.0153453016939409,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,213.22251335572824,316.7877341285105,142.14833993315244,172.6086989839706,103.56522077278228,30.46035905081817,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
3,594.95996,841.91998,rect,213.22251335572824,214.23785865742218,142.14833993315244,172.6086989839706,1.0153453016939409,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,239.1138185489238,240.12916385061774,142.14833993315244,172.6086989839706,1.0153453016939409,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,265.0051237421194,266.0204690438133,142.14833993315244,172.6086989839706,1.0153453016939125,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,290.89642893531493,291.9117742370089,142.14833993315244,172.6086989839706,1.0153453016939693,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,316.7877341285105,420.35295490129283,142.14833993315244,172.6086989839706,103.56522077278231,30.46035905081817,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
3,594.95996,841.91998,rect,316.7877341285105,317.8030794302045,142.14833993315244,172.6086989839706,1.0153453016939693,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,342.6790393217061,343.6943846234,142.14833993315244,172.6086989839706,1.0153453016939125,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,368.57034451490165,369.5856898165956,142.14833993315244,172.6086989839706,1.0153453016939693,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,394.46164970809724,395.4769950097912,142.14833993315244,172.6086989839706,1.0153453016939693,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,420.35295490129283,523.9181756740751,142.14833993315244,172.6086989839706,103.56522077278225,30.46035905081817,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
3,594.95996,841.91998,rect,420.35295490129283,421.36830020298675,142.14833993315244,172.6086989839706,1.0153453016939125,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,446.24426009448837,447.25960539618234,142.14833993315244,172.6086989839706,1.0153453016939693,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,472.13556528768396,473.1509105893779,142.14833993315244,172.6086989839706,1.0153453016939125,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,498.02687048087955,499.04221578257346,142.14833993315244,172.6086989839706,1.0153453016939125,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,523.9181756740751,575.7007860604663,142.14833993315244,172.6086989839706,51.782610386391184,30.46035905081817,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
3,594.95996,841.91998,rect,523.9181756740751,524.933520975769,142.14833993315244,172.6086989839706,1.0153453016939693,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,549.8094808672706,550.8248261689646,142.14833993315244,172.6086989839706,1.0153453016939693,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,92.3964224541489,115.74936439310962,173.62404428566458,204.08440333648298,23.35294193896071,30.460359050818397,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
3,594.95996,841.91998,rect,92.3964224541489,93.41176775584285,173.62404428566458,204.08440333648298,1.0153453016939409,30.460359050818397,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,115.74936439310962,161.43990296933708,173.62404428566458,204.08440333648298,45.69053857622747,30.460359050818397,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
3,594.95996,841.91998,rect,115.74936439310962,116.76470969480356,173.62404428566458,204.08440333648298,1.0153453016939409,30.460359050818397,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,161.43990296933708,213.22251335572824,173.62404428566458,204.08440333648298,51.782610386391156,30.460359050818397,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
3,594.95996,841.91998,rect,161.43990296933708,162.45524827103105,173.62404428566458,204.08440333648298,1.0153453016939693,30.460359050818397,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,187.33120816253268,188.34655346422662,173.62404428566458,204.08440333648298,1.0153453016939409,30.460359050818397,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,213.22251335572824,316.7877341285105,173.62404428566458,204.08440333648298,103.56522077278228,30.460359050818397,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
3,594.95996,841.91998,rect,213.22251335572824,214.23785865742218,173.62404428566458,204.08440333648298,1.0153453016939409,30.460359050818397,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,239.1138185489238,240.12916385061774,173.62404428566458,204.08440333648298,1.0153453016939409,30.460359050818397,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,265.0051237421194,266.0204690438133,173.62404428566458,204.08440333648298,1.0153453016939125,30.460359050818397,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,290.89642893531493,291.9117742370089,173.62404428566458,204.08440333648298,1.0153453016939693,30.460359050818397,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,316.7877341285105,420.35295490129283,173.62404428566458,204.08440333648298,103.56522077278231,30.460359050818397,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
3,594.95996,841.91998,rect,316.7877341285105,317.8030794302045,173.62404428566458,204.08440333648298,1.0153453016939693,30.460359050818397,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,342.6790393217061,343.6943846234,173.62404428566458,204.08440333648298,1.0153453016939125,30.460359050818397,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,368.57034451490165,369.5856898165956,173.62404428566458,204.08440333648298,1.0153453016939693,30.460359050818397,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,394.46164970809724,395.4769950097912,173.62404428566458,204.08440333648298,1.0153453016939693,30.460359050818397,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,420.35295490129283,523.9181756740751,173.62404428566458,204.08440333648298,103.56522077278225,30.460359050818397,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
3,594.95996,841.91998,rect,420.35295490129283,421.36830020298675,173.62404428566458,204.08440333648298,1.0153453016939125,30.460359050818397,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,446.24426009448837,447.25960539618234,173.62404428566458,204.08440333648298,1.0153453016939693,30.460359050818397,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,472.13556528768396,473.1509105893779,173.62404428566458,204.08440333648298,1.0153453016939125,30.460359050818397,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,498.02687048087955,499.04221578257346,173.62404428566458,204.08440333648298,1.0153453016939125,30.460359050818397,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,523.9181756740751,575.7007860604663,173.62404428566458,204.08440333648298,51.782610386391184,30.460359050818397,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
3,594.95996,841.91998,rect,523.9181756740751,524.933520975769,173.62404428566458,204.08440333648298,1.0153453016939693,30.460359050818397,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,549.8094808672706,550.8248261689646,173.62404428566458,204.08440333648298,1.0153453016939693,30.460359050818397,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,92.3964224541489,115.74936439310962,205.09974863817695,235.56010768899512,23.35294193896071,30.46035905081817,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
3,594.95996,841.91998,rect,92.3964224541489,93.41176775584285,205.09974863817695,235.56010768899512,1.0153453016939409,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,115.74936439310962,161.43990296933708,205.09974863817695,235.56010768899512,45.69053857622747,30.46035905081817,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
3,594.95996,841.91998,rect,115.74936439310962,116.76470969480356,205.09974863817695,235.56010768899512,1.0153453016939409,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,161.43990296933708,213.22251335572824,205.09974863817695,235.56010768899512,51.782610386391156,30.46035905081817,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
3,594.95996,841.91998,rect,161.43990296933708,162.45524827103105,205.09974863817695,235.56010768899512,1.0153453016939693,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,187.33120816253268,188.34655346422662,205.09974863817695,235.56010768899512,1.0153453016939409,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,213.22251335572824,316.7877341285105,205.09974863817695,235.56010768899512,103.56522077278228,30.46035905081817,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
3,594.95996,841.91998,rect,213.22251335572824,214.23785865742218,205.09974863817695,235.56010768899512,1.0153453016939409,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,239.1138185489238,240.12916385061774,205.09974863817695,235.56010768899512,1.0153453016939409,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,265.0051237421194,266.0204690438133,205.09974863817695,235.56010768899512,1.0153453016939125,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,290.89642893531493,291.9117742370089,205.09974863817695,235.56010768899512,1.0153453016939693,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,316.7877341285105,420.35295490129283,205.09974863817695,235.56010768899512,103.56522077278231,30.46035905081817,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
3,594.95996,841.91998,rect,316.7877341285105,317.8030794302045,205.09974863817695,235.56010768899512,1.0153453016939693,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,342.6790393217061,343.6943846234,205.09974863817695,235.56010768899512,1.0153453016939125,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,368.57034451490165,369.5856898165956,205.09974863817695,235.56010768899512,1.0153453016939693,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,394.46164970809724,395.4769950097912,205.09974863817695,235.56010768899512,1.0153453016939693,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,420.35295490129283,523.9181756740751,205.09974863817695,235.56010768899512,103.56522077278225,30.46035905081817,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
3,594.95996,841.91998,rect,420.35295490129283,421.36830020298675,205.09974863817695,235.56010768899512,1.0153453016939125,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,446.24426009448837,447.25960539618234,205.09974863817695,235.56010768899512,1.0153453016939693,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,472.13556528768396,473.1509105893779,205.09974863817695,235.56010768899512,1.0153453016939125,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,498.02687048087955,499.04221578257346,205.09974863817695,235.56010768899512,1.0153453016939125,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,523.9181756740751,575.7007860604663,205.09974863817695,235.56010768899512,51.782610386391184,30.46035905081817,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
3,594.95996,841.91998,rect,523.9181756740751,524.933520975769,205.09974863817695,235.56010768899512,1.0153453016939693,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,549.8094808672706,550.8248261689646,205.09974863817695,235.56010768899512,1.0153453016939693,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,92.3964224541489,115.74936439310962,236.5754529906891,267.0358120415075,23.35294193896071,30.460359050818397,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
3,594.95996,841.91998,rect,92.3964224541489,93.41176775584285,236.5754529906891,267.0358120415075,1.0153453016939409,30.460359050818397,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,115.74936439310962,161.43990296933708,236.5754529906891,267.0358120415075,45.69053857622747,30.460359050818397,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
3,594.95996,841.91998,rect,115.74936439310962,116.76470969480356,236.5754529906891,267.0358120415075,1.0153453016939409,30.460359050818397,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,161.43990296933708,213.22251335572824,236.5754529906891,267.0358120415075,51.782610386391156,30.460359050818397,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
3,594.95996,841.91998,rect,161.43990296933708,162.45524827103105,236.5754529906891,267.0358120415075,1.0153453016939693,30.460359050818397,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,187.33120816253268,188.34655346422662,236.5754529906891,267.0358120415075,1.0153453016939409,30.460359050818397,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,213.22251335572824,316.7877341285105,236.5754529906891,267.0358120415075,103.56522077278228,30.460359050818397,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
3,594.95996,841.91998,rect,213.22251335572824,214.23785865742218,236.5754529906891,267.0358120415075,1.0153453016939409,30.460359050818397,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,239.1138185489238,240.12916385061774,236.5754529906891,267.0358120415075,1.0153453016939409,30.460359050818397,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,265.0051237421194,266.0204690438133,236.5754529906891,267.0358120415075,1.0153453016939125,30.460359050818397,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,290.89642893531493,291.9117742370089,236.5754529906891,267.0358120415075,1.0153453016939693,30.460359050818397,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,316.7877341285105,420.35295490129283,236.5754529906891,267.0358120415075,103.56522077278231,30.460359050818397,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
3,594.95996,841.91998,rect,316.7877341285105,317.8030794302045,236.5754529906891,267.0358120415075,1.0153453016939693,30.460359050818397,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,342.6790393217061,343.6943846234,236.5754529906891,267.0358120415075,1.0153453016939125,30.460359050818397,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,368.57034451490165,369.5856898165956,236.5754529906891,267.0358120415075,1.0153453016939693,30.460359050818397,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,394.46164970809724,395.4769950097912,236.5754529906891,267.0358120415075,1.0153453016939693,30.460359050818397,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,420.35295490129283,523.9181756740751,236.5754529906891,267.0358120415075,103.56522077278225,30.460359050818397,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
3,594.95996,841.91998,rect,420.35295490129283,421.36830020298675,236.5754529906891,267.0358120415075,1.0153453016939125,30.460359050818397,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,446.24426009448837,447.25960539618234,236.5754529906891,267.0358120415075,1.0153453016939693,30.460359050818397,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,472.13556528768396,473.1509105893779,236.5754529906891,267.0358120415075,1.0153453016939125,30.460359050818397,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,498.02687048087955,499.04221578257346,236.5754529906891,267.0358120415075,1.0153453016939125,30.460359050818397,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,523.9181756740751,575.7007860604663,236.5754529906891,267.0358120415075,51.782610386391184,30.460359050818397,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
3,594.95996,841.91998,rect,523.9181756740751,524.933520975769,236.5754529906891,267.0358120415075,1.0153453016939693,30.460359050818397,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,549.8094808672706,550.8248261689646,236.5754529906891,267.0358120415075,1.0153453016939693,30.460359050818397,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,92.3964224541489,115.74936439310962,314.7570412211229,345.2174002719411,23.35294193896071,30.46035905081817,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
3,594.95996,841.91998,rect,92.3964224541489,93.41176775584285,314.7570412211229,345.2174002719411,1.0153453016939409,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,115.74936439310962,161.43990296933708,314.7570412211229,345.2174002719411,45.69053857622747,30.46035905081817,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
3,594.95996,841.91998,rect,115.74936439310962,116.76470969480356,314.7570412211229,345.2174002719411,1.0153453016939409,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,161.43990296933708,213.22251335572824,314.7570412211229,345.2174002719411,51.782610386391156,30.46035905081817,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
3,594.95996,841.91998,rect,161.43990296933708,162.45524827103105,314.7570412211229,345.2174002719411,1.0153453016939693,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,187.33120816253268,188.34655346422662,314.7570412211229,345.2174002719411,1.0153453016939409,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,213.22251335572824,316.7877341285105,314.7570412211229,345.2174002719411,103.56522077278228,30.46035905081817,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
3,594.95996,841.91998,rect,213.22251335572824,214.23785865742218,314.7570412211229,345.2174002719411,1.0153453016939409,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,239.1138185489238,240.12916385061774,314.7570412211229,345.2174002719411,1.0153453016939409,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,265.0051237421194,266.0204690438133,314.7570412211229,345.2174002719411,1.0153453016939125,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,290.89642893531493,291.9117742370089,314.7570412211229,345.2174002719411,1.0153453016939693,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,316.7877341285105,420.35295490129283,314.7570412211229,345.2174002719411,103.56522077278231,30.46035905081817,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
3,594.95996,841.91998,rect,316.7877341285105,317.8030794302045,314.7570412211229,345.2174002719411,1.0153453016939693,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,342.6790393217061,343.6943846234,314.7570412211229,345.2174002719411,1.0153453016939125,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,368.57034451490165,369.5856898165956,314.7570412211229,345.2174002719411,1.0153453016939693,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
3,594.95996,841.91998,rect,394.46164970809724,395.4769950097912,314.7570412211229,345.2174002719411,1.0153453016939693,30.46035905081817,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
